facility id,notification,Attorney,Total,url,violation_data,equipment,reclaim,titlev,reclaim_titlev,none
122744,P60082,TRB,900.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60082&notice_type=NOV&fac_id=122744,"FAILURE TO CONDUCT REVERIFICATION TESTING DURING THE ESTABLISHED TESTING MONTHS (BASED ON PERFORMANCE TESTS DATE OF OCTOBER 1, 2008 : COMPLIANCE CAN BE ACHIEVED, IF TESTING IS CONDUCTED ON ANY WEEKDAY OF OCTOBER 2015).",,,,,
131554,P59370,NAS,5000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59370&notice_type=NOV&fac_id=131554,Operation of a Volvo engine rated at 302bhp Mod TAD741GE within 100 meters (328 ft) of a school without reducing diesel PM emissions as required.  Operation of a Caterpillar engine mod 3306 rated at 382 bhp within 100 meters (328 ft) of a school without,reducing diesel PM emissions.,,,,
800429,P62492,KCM,3050.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P62492&notice_type=NOV&fac_id=800429,"Failure to comply with AQMD Rule 1146(d)(8)(A), Rule 1146(d)(10), and failure to comply with Title V permit conditions 6 and 13","Boiler under P/O G27903, G27904, G27905, G27906",,,,
800429,P62498,KCM,3050.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P62498&notice_type=NOV&fac_id=800429,Failure to submit 500_ACC and 500_SAM for calendar 2014,,,,,
170208,P62018,NSF,84000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P62018&notice_type=NOV&fac_id=170208,Failure to demonstrate compliance w/the applicable NOx limits of Rule 1146.2 for boilers: Teledyne LAARS (rated 925kBtu); Both Ajax units (s/n: 90-42464; 90-42466); both Brock units (sn: 90044003WE; 90044002WE),boilers- Type II (1146.2),,,,
170208,P64150,NSF,84000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64150&notice_type=NOV&fac_id=170208,"failure to show compliance with emission limits listed in 1146.2 for two Bock boilers, two Ajax boilers, and the Teleydyne LAARS boiler; failure to register two Ajax boilers rated at 1.875 MMBTU per Rule 222",,,,,
176952,P60555,NSF,500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60555&notice_type=NOV&fac_id=176952,Failure to submit an Annual Permit Emissions Program (APEP) report for the 2013 compliance year.,,,,,
178222,P60160,NSF,250.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60160&notice_type=NOV&fac_id=178222,FAILURE TO REMOVE ACM BWFORE CUTTING HOLES IN CEILING PER 1403(d)(1)(C)(ii)(I)&(IV); IMPROPER ACM REMOVAL PROCEDURES; IMPROPER HANDLING OF ACWM; FAILURE TO DISPOSE OF ACWM AT AN ASBESTOS LANDFILL; FAILURE TO LABEL DISPOSAL CONTAINERS PER 1403(e)(1)(A)&(B),NO HAZARDOUS WASTE SHIPMENT RECORDS PER 1403(f); NO RENOVATION RECORDS PER 1403(g).,,,,
136,P57867,TRB,10000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P57867&notice_type=NOV&fac_id=136,"D23 exceeded monthly 6.0 mmscf limit for month of May and June, 2014.  Amended 1/9/15 jkc.  Also added month of July and September, 2014 for exceeding fuel usage limit of 6.0 mmscf.  Amend 1/28/15 jkc","Frunaces, R219 equipment",,,,
158460,P60872,NSF,750.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60872&notice_type=NOV&fac_id=158460,Operation of 2 hydrocarbon dry cleaning systems without valid Permits to Operate.,hydrocarbon dry cleaning systems,,,,
158460,P61306,NSF,750.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61306&notice_type=NOV&fac_id=158460,"Operating a Lindus model PM80, S/N 31272 petroleum solvent dry cleaning machine without a Permit to Operate.",petroleum solvent dry cleaning machine,,,,
158460,P61307,NSF,750.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61307&notice_type=NOV&fac_id=158460,"Operating a Lindus model PM80, S/N 31272 petroleum solvent dry cleaning machine without a Permit to Operate.  Operating a Realstar Frigosec KM 503, S/N N91138/0113 petroleum solvent dry cleaning machine without a Permit to Operate.",petroleum solvent dry cleaning,,,,
174342,P59363,MJR,4000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59363&notice_type=NOV&fac_id=174342,"Operating a Clarke enigne, rated at 91bhp, diesel fueled, driving a fire pump, without a valid permit to operate.  Operating the engine without an engine log.",,,,,
174342,P59364,MJR,4000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59364&notice_type=NOV&fac_id=174342,"Operating an engine, diesel fueled, Perkins, rated at 325bhp, without a valid permit to operate.  Operating a Perkins enigne without an engine log.",,,,,
89731,P60523,TRB,2500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60523&notice_type=NOV&fac_id=89731,Rule 1146.2(e),two Parker boilers,,,,
105719,P62910,TRB,200.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P62910&notice_type=NOV&fac_id=105719,"1) operating a Lindus PM60 Perc dry cleaning machine with inactive permit, and failure to: 2) clean the cooling coilers and change the gaskets every 2 yrs, 3) provide the ATCM environmental training certificate, and 4) maintain the records.",Lindus Perc dry cleaning machine.,,,,
92231,P63504,MJR,2000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63504&notice_type=NOV&fac_id=92231,Failure to meet upgrade deadline to install phase I EVR for AST,,,,,
174655,P45972,NSF,80000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P45972&notice_type=NOV&fac_id=174655,Failure to comply with Title V permit. PRD acoustci monitors exceeded 48 hours downtime. Failure to minimize flaring.,various,,,,
800436,P58227,NSF,80000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P58227&notice_type=NOV&fac_id=800436,Multiple Counts (21) of Permit Conditions Violations.,,,,,
181943,P60680,NAS,13000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60680&notice_type=NOV&fac_id=181943,Operating a diesel fueled internal combustion engine rated over 50 bhp without a valid permit to operate. Operating a Raypak natural gas fueled boiler without a valid registration.,,,,,
181943,P60681,NAS,13000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60681&notice_type=NOV&fac_id=181943,Operating a diesel fueled ICE rated over 50 hp without a valid permit to operate. Operating a Raypak natural gas fired boiler without a valid registration.,,,,,
3337,P62372,TRB,9000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P62372&notice_type=NOV&fac_id=3337 ,"1) discharge visible emissions from a permitted dust collector; 2) failure to perform vapor recovery system annual test in 2012, and submit monthly gasoline thruput data annually; and 3) failure to properly maintain ops log for permitted emergency ICEs",1) P/O # F73082; 2) P/O # N10308; and 3) P/Os # G20132 & G20133,,,,
99119,P60264,NAS,100000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60264&notice_type=NOV&fac_id=99119 ,failure to demonstrate compliance with NOx limit on thermal oxidizer under P/O F82608 (60 ppmv) by deadline of 7/1/14.  Operating two polyester resin mixing systems (P/Os F92017 & F92034) contrary to the permitted limits specified in 2013 & 2014,,,,,
147767,P64216,NAS,1650.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64216&notice_type=NOV&fac_id=147767,operted ice for maintenance and testing in excess of 20 hour per year operation limit,ICE,,,,
158101,P63756,NAS,750.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63756&notice_type=NOV&fac_id=158101,Facility operating dry cleaning unit without a permit to operate.,"Lindus Model PM 60, serial number 396",,,,
175151,P65705,NAS,550.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P65705&notice_type=NOV&fac_id=175151,"operating a gasoline dispensing facility with a major defect (upside down breakaway on fueling point #2, improper installation); failure to maintain vapor recovery system in good working order",,,,,
96962,P64018,NAS,825.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64018&notice_type=NOV&fac_id=96962 ,461(e)(5): Operating gasoline storage and dispensing equipment without successfully passing reverification testing.,"Gasoline Storage and Dispensing, P/O N25129",,,,
75320,P62499,NAS,3300.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P62499&notice_type=NOV&fac_id=75320,"Failure to conduct annual reverification tests for 2015, 2016, and failure to submit annual throughput record for 2015",unleaded gasoline station,,,,
184271,P65651,NAS,550.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P65651&notice_type=NOV&fac_id=184271,OPERATION OF GASOLINE STORAGE TANK GREATER THAN 251 GALLON CAPACITY AND DISPENSING EQUIPMENT WITHOUT A VALID SCAQMD PERMIT TO OPERATE.,ABOVE GROUND FUEL STORAGE TANK,,,,
140400,P63958,NAS,450.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63958&notice_type=NOV&fac_id=140400,"The facility exceeded the yearly maintenance and testing limit of 20 hours for the calendar year of 2014, for the associated Cummins ICE.",ICE,,,,
87998,P64070,NAS,1900.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64070&notice_type=NOV&fac_id=87998,Failure to conduct source tests for boilers over 10 million BTU per hour every three years.,"Two boilers, P/Os G26619 and G26620",,,,
94998,P64161,NAS,1225.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64161&notice_type=NOV&fac_id=94998,Failure to submit quarterly reports within 15 days of the end of the calendar quarter,prime engine,,,,
170730,P64911,TCF,400.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64911&notice_type=NOV&fac_id=170730,Equipment does not match description (Permit says 1-12k and 2-10k underground tanks; 3-10k tanks are installed),,,,,
171863,P64966,TCF,275.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64966&notice_type=NOV&fac_id=171863,Rule 461 (c)(2)(B) _ Failure to maintain and operate Phase II according to manufacture specificaiton and CARB Executive Order  (c)(3)()P) _ Operating a gasoline dispensing facility with a major defect.  H&S; Code 41960.2(a) _ Failure to maintain equipment,in good working order.  __ The Clean Air Separator ball valve is not in the proper operating configuration.,,,,
184122,P63223,TCF,1000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63223&notice_type=NOV&fac_id=184122,Operating without a valid permit to operate,,,,,
180446,P63860,TCF,1400.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63860&notice_type=NOV&fac_id=180446,"Failure to register boilers with a rated heat capacity from 1,000,000 Btu/hr to 2,000,000 Btu/hr. Failure to register A/C units over 50 lbs per circuit.",,,,,
172998,P59538,TCF,550.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59538&notice_type=NOV&fac_id=172998,"operating deep fat fryer system contrary to conditions specified in the permit to construct A/N 57512, condition #12- equipment shall not be operated unless it is vented to air pollution control equipment which is in full use and has been issued a valid p",Deep Fat Fryer,,,,
183953,P65015,TCF,800.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P65015&notice_type=NOV&fac_id=183953,FAILURE TO CONDUCT THE REVERIFICATION TEST WITHIN 30 CALENDAR DAYS OF THE CHANGE OF OPERATOR.,,,,,
148736,P64667,TCF,1100.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64667&notice_type=NOV&fac_id=148736,R461(e)(2)(A) _ failure to conduct March 2016 reverification test; R203(b) _ failure to maintain daily and weekly inspection records.,GDF,,,,
181526,P64170,TCF,5000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64170&notice_type=NOV&fac_id=181526,Failure to obtain permits to operate for the Thermopak boiler and Allis Chalmers,"boiler, ICE",,,,
152044,P65701,TCF,550.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P65701&notice_type=NOV&fac_id=152044,Operating a gasoline dispensing facility with a major defect (faulty insertion interlock mechanism on nozzle #10); failure to maintain vapor recovery system in good working order,,,,,
94997,P62036,TCF,2600.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P62036&notice_type=NOV&fac_id=94997,"Failure to timely submit quarterly engine reports for 2nd and 4th quarter 2014, and 2nd quarter 2015.","engine- n. emergency, natural gas",,,,
95000,P64162,TCF,1225.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64162&notice_type=NOV&fac_id=95000,failure to submit quarterly reports within 15 days of the end of the calendar quarter,prime engine,,,,
94999,P62037,TCF,1225.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P62037&notice_type=NOV&fac_id=94999 ,"Failure to timely submit quarterly engine reports for 2nd and 4th quarter 2014, and 2nd quarter 2015.","ICE- n.emergency,natural gas",,,,
94996,P62038,TCF,1225.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P62038&notice_type=NOV&fac_id=94996 ,"Failure to timely submit quarterly engine reports for 2nd and 4th quarter 2014, and 2nd quarter 2015.","ICE- n. emergency, natural gas",,,,
183928,P64127,TCF,2100.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64127&notice_type=NOV&fac_id=183928,Failure to obtain permit to construct before installing an emergency backup generator driven by a diesel ICE rated to >50 HP. Failure to obtain permit to operate before operating the same generator. Failure to maintain generator operating logs.,,,,,
178589,P64908,TCF,2000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64908&notice_type=NOV&fac_id=178589,"Operating gasoline disp facility with major defect: pts 10, 11, 12 not reading A/L /incorrect number of fueling points mapped in ISD; Operating a gasoline dispensing facility contrary to CARB EO; Incomplete repair logs to document repairs after 07/2016",,,,,
178589,P61284,TCF,1000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61284&notice_type=NOV&fac_id=178589,PERMIT CONDITION - EQUIPMENT DOES NOT MATCH DESCRIPTION. PERMIT #N29428 IS EXPIRED - OPERATING GASOLINE DISPENSING EQUIPMENT CONTRARY TO CARB EXECUTIVE ORDER - INCORRECT EVR/ISD SETUP/MAPPING OF AIR FLOW METERS/ADDRESS READINESS ISD.,,,,,
178589,P61284,Nbr,1000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61284&notice_type=NOV&fac_id=178589,PERMIT CONDITION - EQUIPMENT DOES NOT MATCH DESCRIPTION. PERMIT #N29428 IS EXPIRED - OPERATING GASOLINE DISPENSING EQUIPMENT CONTRARY TO CARB EXECUTIVE ORDER - INCORRECT EVR/ISD SETUP/MAPPING OF AIR FLOW METERS/ADDRESS READINESS ISD.,,,,,
173008,P64269,TRB,1925.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64269&notice_type=NOV&fac_id=173008,FUEL LEAKING FROM THE NOZZLE TRIGGER WHEN DISPENSING FUEL - GREATER THAN 3 DROPS PER MINUTE.,,,,,
800205,P59270,TRB,750.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59270&notice_type=NOV&fac_id=800205,Failure to submit electronic emissions report for NOx in compliance year 2013 quarter 3 and 4; and compliance year 2014 quarter 1.,,,,,
138689,P64119,TRB,6100.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64119&notice_type=NOV&fac_id=138689,"Failure to comply with Condition 4 of P/O F77952, F77953, & F77954. Failure to demonstrate compliance with NOx and CO requirements by performing 5 year source test and periodic monitoring.",,,,,
1744,P64459,TRB,16000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64459&notice_type=NOV&fac_id=1744 ,"failed to submit a Title V renewal by 2/26/2016, late submittal of 500-SAM for July 1 - Dec 31, 2015 due 2/28/2016, exceeding permit conditon C6.4 > 3 inches of water on HEPA filter C162 connected to ESP C161 during inspection on 4/29/2016",HEPA filter,,,,
1744,P64462,TRB,16000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64462&notice_type=NOV&fac_id=1744 ,Late submittal of 500_ACC 07/01/2015_06/30/2016 due 08/29/2016 submitted on 09/01/2016 and late submittal of 500_SAM 01/01/2016_06/30/2016 due 08/31/2016 submitted on 09/01/2016,"boilers,ovens, mixers, baghouses, etc.",,,,
182503,P62909,NSF,150000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P62909&notice_type=NOV&fac_id=182503,The facility's total monthly VOC emissions from wipe cleaning of their products exceeded 833 pounds per month.,Wipe cleaning of cartridge products.,,,,
12428,P14152,NSF,3500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P14152&notice_type=NOV&fac_id=12428 ,the 2014 cycle 2 1st quarter QCER was not submitted by the 10/30/14 due date,,,,,
12428,P59272,NSF,3500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59272&notice_type=NOV&fac_id=12428 ,"Failure to perform daily calibration for CEMS on 1/27/14, 1/28/14, 1/30/14, and 2/3/14.  Failure to submit 500 SAM in a timely manner.",,,,,
12428,P60268,NSF,3500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60268&notice_type=NOV&fac_id=12428 ,"1) failure to apply the correct BAF in emissions calculations for major source D226 from the hour of completion of a RATA, 2) failure to electronically report emissions for Q4 Large (NLQ) and all 219 equipment emissions for Q4 (NRF, NXQ)",,,,,
160499,P59344,NAS,4200.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59344&notice_type=NOV&fac_id=160499,Operating a gasoline dispensing facility contrary to permit condition. Failure to install in station diagnostics properly: fueling points not mapped correctly; no RS232 port installed; did not install latest version of in station diagnostics,,,,,
160499,P60808,NAS,4200.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60808&notice_type=NOV&fac_id=160499,1.Failure to provide all records upon request and to provide updated repair log. 2.Failure to provide daily inspections 3. Failure to provide Healy weekly & quarterly inspections 4. Failure to provide updated ISD alarm log.,5. Failure to provide certification for Rule 461 daily inspection training.,,,,
113329,P60661,NAS,12500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60661&notice_type=NOV&fac_id=113329,Operating 3 ICEs > 50 hp over alloted annual test time. Failure to submit a registration plan every 2 years for the chillers. Failure to conduct a source test for 3 boilers. Failure to conduct portable analyzer checks for 3 boilers.,,,,,
113329,P60664,NAS,12500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60664&notice_type=NOV&fac_id=113329,Failure to conduct a source test for two natural gas fired boilers.,,,,,
113329,P60664,Nbr,12500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60664&notice_type=NOV&fac_id=113329,Failure to conduct a source test for two natural gas fired boilers.,,,,,
173108,P64151,MJR,2500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64151&notice_type=NOV&fac_id=173108,Failure to submit semi-annual reprt for the last six calendar months and the annual report by the deadline of February 28th.,,,,,
173108,P64166,MJR,2500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64166&notice_type=NOV&fac_id=173108,failure to submit Title V annual report by deadline of 03/01/2016.,,,,,
43201,P59271,NAS,5000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59271&notice_type=NOV&fac_id=43201 ,"Failure to comply with condition D12.8 with device ID C81. Failure to comply with condition D29.1 with device IDs D69, D70, D75, D79, and D80. Failure to comply with condition D29.3 with device IDs C73, C81, C84, and C85.",,,,,
43201,P64355,NAS,5000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64355&notice_type=NOV&fac_id=43201 ,Device ID 80: failure to comply with permit condition D29.1,Diesel-fueled non-emergency engine,,,,
120801,P60526,NSF,30000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60526&notice_type=NOV&fac_id=120801,"operation of diesel ICE, >50 hp, within 100 meters of school, w/o reducing PM emissions.                                  Rule 203(b)",,,,,
19390,P52199,TRB,6000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P52199&notice_type=NOV&fac_id=19390 ,1) NOx emissions from the beginning of the CY13  through the end of the last Qtr. exceeded the annual NOx emissions allocation in effect at the end of the reconciliation period for that Qtr. 2) failed to reconcile Qtrly NOx emissions in the last Qtr. of C,,,,,
